2022/10/28 16:17:43 Hello world!
2022/10/28 16:17:43 
2022/10/28 16:17:43 
2022/10/28 16:17:43 
2022/10/28 16:17:43 ---------main---------
2022/10/28 16:17:43 command: extract-prem-all
2022/10/28 16:17:43 [Extract] --------------------------------------------------------------------------------------------------------------------------------
2022/10/28 16:17:43 Global Config: &{Twitter:{ClientKey:iMKZwLkSRmadpYBJY1a2M84mr Bearer:AAAAAAAAAAAAAAAAAAAAAPObhAEAAAAAAI%2BtMFORmxN86Tl0ajnF3DtHbWQ%3DmtEmLQqoN26iCHsTdaHJiKbKXWkHT6x4CL52fzz7GYfzzYTvp5 ClientSecret:7p2aI9M4yGohN9k3mM1HHqRARoo6GcnK70QSF8AM74cUSh7cr4 DevEnvironment:env1} Now:2022-10-28 16:17:43.618976 +0800 +08 m=+0.054145915 DB:{DBFileName:data/fullproj.db}} 
2022/10/28 16:17:43 [NewDBCN_Twitt] Will try access existing db.
2022/10/28 16:17:43 Creating Tweets table...
2022/10/28 16:17:43 Tweets table created
2022/10/28 16:17:43 [GetAndStore] ---------------- 
2022/10/28 16:17:43 [GetAndStore] [-1](Infinite request cycles) 
2022/10/28 16:17:43 [GetAndStore] Environment: env1 Request Count: -1 Endpoint: fullarchive 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510737836311388161 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510736087102107650 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510735896101851136 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510734928522059779 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510732711664631809 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510727922143105025 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040405 ID: 1510727088629714944 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510723583298834432 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510723273893769216 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510722844959076352 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510722723328442369 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510720776390905860 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510716750458880001 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510714125021704195 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510713626323480576 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040404 ID: 1510712771201368065 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040403 ID: 1510696933223919619 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040403 ID: 1510694208297865219 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040403 ID: 1510694002932482048 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040402 ID: 1510689606630785024 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040402 ID: 1510686373581258755 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040402 ID: 1510686329603952640 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040402 ID: 1510680145375363073 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510677093838848002 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510675032611385344 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510673216926150656 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510673151608336384 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510672736313802752 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510671889412210695 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510671355930640385 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510670363469881344 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510668305337487366 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510667650342424577 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510665774683197445 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510665740789026820 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040401 ID: 1510664155916746753 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510662386834808833 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510662372536745987 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510661750802518017 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510661712588185600 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510661041092390912 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510659617399148546 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510658839716118532 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510657887378436099 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510657770101506048 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510656761942151168 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510655578283995137 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510655243411140611 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510654216301596674 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510654103286054912 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510652558335156226 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510651536770158595 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510650602816442371 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510650461786832896 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040400 ID: 1510650457978417156 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510646958037553152 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510646170133348352 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510645052304814084 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510644768573095938 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510644198005182470 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510642956084342792 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510640183770693632 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510640047472619520 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510636609741361156 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510636420192342022 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510635711426600964 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510635006389264385 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040323 ID: 1510633938674348035 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510632380830167046 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510631794596462597 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510630599572484097 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510629761873293319 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510629204890910720 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510625431610822657 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510624714628116485 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510623204066590721 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510623153214480389 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510623068171149322 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510623007597015041 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510621967560605698 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510620526053498883 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040322 ID: 1510620059827249153 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510617730235666436 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510616713112731652 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510616261322948613 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510616200606150662 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510611688118136834 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510610684287287297 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510610036409573378 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510609702517837829 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510609200585461766 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510606281295667202 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040321 ID: 1510604404147503107 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040320 ID: 1510602493469753360 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040320 ID: 1510601989008228353 
2022/10/28 16:23:38 [ResulttoTweetDB] Time: 2022040320 ID: 1510598424491487237 
2022/10/28 16:23:38 [InsertTweets] 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 
2022/10/28 16:23:38 [InsertTweets] End
2022/10/28 16:23:38 next: [eyJtYXhJZCI6MTUxMDU5ODQyNDQ5MTQ4NzIzN30=]
2022/10/28 16:23:38 [GetAndStore] RemainingRequest[-13/-1] Searching in 2 secs... 
2022/10/28 16:23:40 [cT.twitterSearch1_1]
2022/10/28 16:23:40 https://api.twitter.com/1.1/tweets/search/fullarchive/env1.json
2022/10/28 16:23:40 [cT.twitterSearch1_1] Query: "jb checkpoint OR jb causeway OR jb customs OR woodlands checkpoint OR woodlands causeway OR woodlands customs OR johor checkpoint OR johor causeway OR johor customs" 
2022/10/28 16:23:40 [cT.twitterSearch1_1] Raw Query : query=jb+checkpoint+OR+jb+causeway+OR+jb+customs+OR+woodlands+checkpoint+OR+woodlands+causeway+OR+woodlands+customs+OR+johor+checkpoint+OR+johor+causeway+OR+johor+customs 
2022/10/28 16:23:40 [cT.twitterSearch1_1] Attempt to do client req. ptr to req: 0xc000014008 
2022/10/28 16:23:41 [[cT.twitterSearch1_1]] Status: 200 
2022/10/28 16:23:41 Needful Data JSON-Writing to: ./data/twitterSearch1_1-202201010000-202207312359-eyJtYXhJZCI6MTUxMDU5ODQyNDQ5MTQ4NzIzN30=.json
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 20:19:29 +0800 +08 ID: 1510592825766789126 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 19:36:51 +0800 +08 ID: 1510582096359616519 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 19:36:41 +0800 +08 ID: 1510582051744858116 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 19:12:04 +0800 +08 ID: 1510575860382076928 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 18:39:02 +0800 +08 ID: 1510567545052442624 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 18:35:31 +0800 +08 ID: 1510566661132152836 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 18:28:36 +0800 +08 ID: 1510564921129730048 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 18:03:11 +0800 +08 ID: 1510558525143261187 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 17:58:46 +0800 +08 ID: 1510557413539467264 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 17:50:25 +0800 +08 ID: 1510555311769227269 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 17:28:46 +0800 +08 ID: 1510549864152645636 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 16:21:38 +0800 +08 ID: 1510532968854351877 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 16:07:40 +0800 +08 ID: 1510529452828405765 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 16:06:40 +0800 +08 ID: 1510529200490696705 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 15:47:18 +0800 +08 ID: 1510524326801711107 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 15:15:40 +0800 +08 ID: 1510516365429379072 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 14:55:45 +0800 +08 ID: 1510511354016583682 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 14:42:09 +0800 +08 ID: 1510507932890238976 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 13:25:40 +0800 +08 ID: 1510488686244564995 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 13:23:15 +0800 +08 ID: 1510488076149489664 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 13:07:12 +0800 +08 ID: 1510484036468473858 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:48:14 +0800 +08 ID: 1510479263585259521 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:13:23 +0800 +08 ID: 1510470495594233860 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:05:15 +0800 +08 ID: 1510468444738977793 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:04:41 +0800 +08 ID: 1510468302325583875 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:04:17 +0800 +08 ID: 1510468205302542343 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 12:00:15 +0800 +08 ID: 1510467189685456903 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 11:37:03 +0800 +08 ID: 1510461350174072832 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 11:29:51 +0800 +08 ID: 1510459536959627267 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 11:28:29 +0800 +08 ID: 1510459193513308163 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 11:21:23 +0800 +08 ID: 1510457407738048513 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 11:17:11 +0800 +08 ID: 1510456349108600832 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 10:58:19 +0800 +08 ID: 1510451600925822980 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 10:29:33 +0800 +08 ID: 1510444364857634822 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 10:09:40 +0800 +08 ID: 1510439359224328193 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:33:50 +0800 +08 ID: 1510430339587526661 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:28:15 +0800 +08 ID: 1510428936269824000 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:24:16 +0800 +08 ID: 1510427934951043079 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:23:53 +0800 +08 ID: 1510427835848355848 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:22:27 +0800 +08 ID: 1510427474957639685 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:21:13 +0800 +08 ID: 1510427166886047744 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:19:49 +0800 +08 ID: 1510426812958089217 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 09:19:11 +0800 +08 ID: 1510426656384552964 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 08:11:00 +0800 +08 ID: 1510409495742418946 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 08:10:27 +0800 +08 ID: 1510409359141994497 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 07:11:07 +0800 +08 ID: 1510394423641014275 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 05:52:28 +0800 +08 ID: 1510374633878732805 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 05:45:16 +0800 +08 ID: 1510372819296669697 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 05:37:33 +0800 +08 ID: 1510370878902906881 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 05:13:22 +0800 +08 ID: 1510364793496301568 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 03:11:03 +0800 +08 ID: 1510334009171390464 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 02:39:16 +0800 +08 ID: 1510326011145383936 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 02:34:14 +0800 +08 ID: 1510324746235174914 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 02:27:35 +0800 +08 ID: 1510323072070414341 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 01:43:30 +0800 +08 ID: 1510311978484453381 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-03 00:56:17 +0800 +08 ID: 1510300096424214528 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 22:47:56 +0800 +08 ID: 1510267795337986050 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 22:47:29 +0800 +08 ID: 1510267683152936963 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 22:46:03 +0800 +08 ID: 1510267320140439561 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 21:19:39 +0800 +08 ID: 1510245578667560961 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 20:53:23 +0800 +08 ID: 1510238969081970692 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 20:39:44 +0800 +08 ID: 1510235534165409795 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 19:53:13 +0800 +08 ID: 1510223825631293442 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 19:48:04 +0800 +08 ID: 1510222529075499008 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 19:06:43 +0800 +08 ID: 1510212123992866816 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 19:06:20 +0800 +08 ID: 1510212027154898947 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 18:33:37 +0800 +08 ID: 1510203793539231749 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 18:26:21 +0800 +08 ID: 1510201966470709250 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 17:44:22 +0800 +08 ID: 1510191399995867136 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 17:38:56 +0800 +08 ID: 1510190031549308938 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 17:34:36 +0800 +08 ID: 1510188941160632324 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 17:31:30 +0800 +08 ID: 1510188160919404547 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 17:29:44 +0800 +08 ID: 1510187719791878144 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 16:56:11 +0800 +08 ID: 1510179275047342081 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 15:56:51 +0800 +08 ID: 1510164341873856516 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 15:01:52 +0800 +08 ID: 1510150507062431750 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 14:11:26 +0800 +08 ID: 1510137815962558466 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 12:46:37 +0800 +08 ID: 1510116468712566786 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 12:33:23 +0800 +08 ID: 1510113137030500357 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 12:27:00 +0800 +08 ID: 1510111531270569985 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 11:30:06 +0800 +08 ID: 1510097212302266370 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 11:20:04 +0800 +08 ID: 1510094687364784132 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 10:55:13 +0800 +08 ID: 1510088433280061451 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 10:27:25 +0800 +08 ID: 1510081438212837378 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 10:26:01 +0800 +08 ID: 1510081084649836556 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 09:31:41 +0800 +08 ID: 1510067412774707212 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 09:29:11 +0800 +08 ID: 1510066784078282757 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 09:25:45 +0800 +08 ID: 1510065920743333894 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 09:20:12 +0800 +08 ID: 1510064521204801536 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 08:23:13 +0800 +08 ID: 1510050181420445697 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 08:13:12 +0800 +08 ID: 1510047662279884802 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 08:11:12 +0800 +08 ID: 1510047158330097665 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 06:45:05 +0800 +08 ID: 1510025484327096320 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 06:15:13 +0800 +08 ID: 1510017968209825796 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 04:31:01 +0800 +08 ID: 1509991748835024901 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 04:29:34 +0800 +08 ID: 1509991381556596741 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 03:24:30 +0800 +08 ID: 1509975007350251522 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 02:48:57 +0800 +08 ID: 1509966063332601858 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 02:30:04 +0800 +08 ID: 1509961307365146630 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 02:23:35 +0800 +08 ID: 1509959676905259014 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 02:03:53 +0800 +08 ID: 1509954721448341504 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 01:52:08 +0800 +08 ID: 1509951763129901060 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 01:45:08 +0800 +08 ID: 1509949999538327555 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 01:39:39 +0800 +08 ID: 1509948620640231425 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 01:13:30 +0800 +08 ID: 1509942041589186561 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 01:13:20 +0800 +08 ID: 1509942000518582273 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:55:15 +0800 +08 ID: 1509937449908457477 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:48:13 +0800 +08 ID: 1509935675952734210 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:42:42 +0800 +08 ID: 1509934289194209280 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:40:04 +0800 +08 ID: 1509933626380922881 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:31:53 +0800 +08 ID: 1509931568718299139 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:27:39 +0800 +08 ID: 1509930502178078720 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:11:02 +0800 +08 ID: 1509926321585278977 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:08:42 +0800 +08 ID: 1509925732507475968 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-02 00:03:41 +0800 +08 ID: 1509924471200960512 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:59:26 +0800 +08 ID: 1509923401191677953 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:57:59 +0800 +08 ID: 1509923037516234753 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:55:26 +0800 +08 ID: 1509922393136906241 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:53:36 +0800 +08 ID: 1509921932753326080 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:52:21 +0800 +08 ID: 1509921620328333314 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:48:00 +0800 +08 ID: 1509920525035835395 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:46:05 +0800 +08 ID: 1509920041629757448 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:30:02 +0800 +08 ID: 1509916000976015362 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:26:37 +0800 +08 ID: 1509915144251269122 
2022/10/28 16:23:41 [ResulttoTweetDB] Time: 2022-04-01 23:12:16 +0800 +08 ID: 1509911531773136901 
